pivot_w,rr,sl_points,max_trades_day,no_new_last_min,wait_open,dt_tol,db_tol,min_bars,max_bars,cooldown,trades,win_rate,profit_factor,total_return,monthly_return,max_dd,score
3,1.5,120.0,2,20,10,0.0008,0.001,3,24,2,69,0.4492753623188406,0.9677045053342263,-0.0030278109176523627,-0.0020548828209125958,-0.026440824664070384,1.628972747449616
3,1.5,180.0,3,40,15,0.001,0.0006,2,20,4,50,0.42,0.8970435006833664,-0.005668131710083735,-0.003848426925918691,-0.016122629760410012,1.5230420570552399
2,1.4,160.0,2,40,20,0.0006,0.0015,5,40,2,48,0.375,0.7727630596627546,-0.012760133725004286,-0.008673556494700141,-0.02507088999028162,1.239330797594841
3,1.4,140.0,3,50,30,0.0015,0.0006,5,40,4,56,0.5178571428571429,1.2779625498516864,0.016521155304933588,0.011177375617077656,-0.01529951062131929,2.2345657659862352
2,1.8,160.0,2,30,20,0.001,0.0012,2,50,6,68,0.4411764705882353,1.101243577949222,0.007212345633406336,0.004886756071294407,-0.01943829021342791,1.9243296742136207
3,1.5,130.0,2,50,30,0.001,0.0006,5,30,0,47,0.5531914893617021,1.4601433003385498,0.02168343788641125,0.014657904348264195,-0.008110018254198326,2.5563180757687483
3,1.6,180.0,2,50,15,0.0015,0.0015,4,40,4,65,0.4,0.8066037206712188,-0.015341312773974769,-0.010432458013315049,-0.02677134858281094,1.3083178254034422
2,1.4,140.0,2,40,15,0.0015,0.0012,3,24,6,72,0.4722222222222222,1.076183436805546,0.006078070295433058,0.00411897065864264,-0.021424640784787674,1.8786790757687342
3,1.5,160.0,1,50,25,0.0015,0.0015,4,50,6,46,0.45652173913043476,0.9458072769087562,-0.0033539503467723275,-0.0022763433668773203,-0.018085287542357498,1.5869884431739707
3,1.4,140.0,3,30,10,0.0006,0.0006,3,24,6,54,0.35185185185185186,0.6254840219404819,-0.025813252625110028,-0.017583661862681454,-0.039034306481771974,0.8783508991186393
2,1.6,120.0,2,30,10,0.0015,0.001,4,40,0,76,0.35526315789473684,0.7464627563626693,-0.028944861518126253,-0.019727007755304893,-0.049807103082443294,1.0330354540069049
2,1.6,180.0,2,40,15,0.0008,0.0006,2,30,2,56,0.4642857142857143,1.061646873666572,0.002961882679376915,0.002008203801578734,-0.013600901854217584,1.8469305297871823
2,1.6,140.0,3,50,15,0.0008,0.0006,4,50,6,50,0.4,0.8259261095422562,-0.011674232562321696,-0.007934029382453578,-0.021307084956255107,1.352574419516225
3,1.5,120.0,3,40,30,0.0006,0.0006,5,30,4,44,0.4318181818181818,0.9875295306390801,-0.0007941239166909808,-0.0005387538085616095,-0.010496395135068948,1.7040058946797134
2,1.6,180.0,1,40,25,0.0015,0.0008,3,40,6,46,0.43478260869565216,0.8965396545879398,-0.005863934942492488,-0.003981495122914236,-0.020862634911751776,1.482781711428085
2,1.4,130.0,1,30,15,0.001,0.0006,2,40,2,45,0.4888888888888889,1.2559300179645347,0.01245864568724886,0.008434339872803953,-0.012850469094517591,2.166766931362128
2,1.6,150.0,1,40,15,0.0006,0.0008,5,60,6,32,0.34375,0.8125455337262643,-0.0074476413413342435,-0.005058094633066279,-0.01668042444263762,1.3382709968690405
3,1.6,150.0,2,50,20,0.0015,0.001,4,24,0,65,0.49230769230769234,1.215085332826798,0.015071392154966778,0.010198890461919241,-0.01751813500242505,2.1416103129210007
3,1.8,160.0,1,20,20,0.0008,0.001,3,30,2,43,0.4186046511627907,0.9038095226963084,-0.005232798346378353,-0.0035526038578674868,-0.02021160267868305,1.4935238371094244
2,1.8,130.0,1,20,10,0.001,0.001,3,20,2,48,0.3958333333333333,0.9302468695516861,-0.004947149482804947,-0.0033585188639599917,-0.024048583079416597,1.5242106549393495
3,1.4,180.0,3,30,30,0.001,0.0008,5,60,6,49,0.4897959183673469,1.042665525556295,0.0019347079120275446,0.001311979231420457,-0.010430745554416476,1.8144096488593076
2,1.5,160.0,2,50,15,0.0008,0.0008,3,20,2,60,0.5,1.1561228333004783,0.009360969657054019,0.006340387202092401,-0.012968638956154632,2.0370955138305287
2,1.8,160.0,1,20,10,0.0006,0.0008,2,30,6,45,0.35555555555555557,0.8321277249069594,-0.009983293656908088,-0.006782975869061958,-0.031493782529889325,1.2974650852286076
2,1.4,120.0,2,20,10,0.0006,0.0006,5,50,6,40,0.325,0.5275302061758272,-0.027258025189510704,-0.018572221973705894,-0.027638643486370684,0.7568856725558696
3,1.5,120.0,1,20,10,0.0008,0.0008,4,20,4,45,0.4666666666666667,0.9751210738862565,-0.0016328037766630832,-0.0011078850574361976,-0.019505463656923516,1.629285748428354
3,1.6,160.0,2,30,10,0.0006,0.0012,3,40,0,64,0.375,0.7355972069714147,-0.021406016850193166,-0.0145709974432221,-0.0389252615448723,1.0932762616421114
2,1.4,150.0,2,40,20,0.0006,0.0008,5,20,2,40,0.4,0.8646177971801108,-0.006227298699408967,-0.004228460067625783,-0.016037976767754092,1.4468711546226354
2,1.5,130.0,3,20,20,0.0012,0.0015,5,60,6,68,0.4411764705882353,0.9715043450138671,-0.002459451019625858,-0.0016690014399248776,-0.02212448174052528,1.6611576155582497
3,1.5,120.0,1,30,25,0.0006,0.0006,5,50,4,35,0.42857142857142855,0.9907868676315668,-0.000490666374111659,-0.0003328642608253496,-0.01222339846958198,1.6776769965432554
3,1.6,140.0,2,30,30,0.0008,0.001,5,60,4,51,0.43137254901960786,0.9497056845679726,-0.003289980300235529,-0.0022329035388530816,-0.020337342074195353,1.5921712460959618
3,1.8,120.0,3,20,20,0.0015,0.0015,3,50,2,84,0.42857142857142855,1.0800812780765776,0.008140667133079482,0.005514925401953974,-0.025818947933354375,1.8993276327303719
3,1.6,150.0,3,50,10,0.001,0.0012,5,60,2,65,0.5230769230769231,1.3525984150133643,0.02363786147067959,0.01597414425798882,-0.014921597517174368,2.409661191480911
2,1.6,120.0,1,40,20,0.0006,0.0015,4,30,4,43,0.37209302325581395,0.8492383682319707,-0.009253917898416786,-0.0062866714925662315,-0.028793791418840975,1.3383014318943802
2,1.5,120.0,3,50,30,0.0008,0.0006,5,30,2,43,0.4186046511627907,0.7540447078735163,-0.013482162113189866,-0.009165421552003061,-0.02163976577352944,1.2154050947530732
2,1.4,130.0,2,40,15,0.0012,0.0006,5,40,4,51,0.45098039215686275,0.9438406436468479,-0.0035067305686042882,-0.0023800947172176734,-0.021932117296490805,1.5726275039535855
2,1.5,120.0,2,20,30,0.0006,0.0015,4,50,6,57,0.38596491228070173,0.7963748019329239,-0.016098476224749025,-0.010948695675891407,-0.03744182667053453,1.2048216774690474
3,1.6,130.0,2,50,20,0.0008,0.0015,2,20,4,61,0.4262295081967213,0.9460021879606691,-0.004328959007463662,-0.0029385488045764463,-0.017877241587283987,1.6207314419806882
3,1.6,180.0,1,40,10,0.001,0.0015,3,60,2,48,0.4166666666666667,0.9360335614957043,-0.003949728158114119,-0.0026809583875404552,-0.02553527075503681,1.529391050613012
2,1.6,130.0,2,30,20,0.0006,0.001,2,60,6,62,0.41935483870967744,1.0793364428783676,0.005314994314088439,0.003602291601048968,-0.016892127614922092,1.8814702314364107
2,1.8,160.0,2,30,25,0.0015,0.001,5,30,0,58,0.41379310344827586,0.819311548497486,-0.012287850914523779,-0.0083518874045454,-0.022849030247302782,1.350058042026049
2,1.5,180.0,3,20,10,0.0008,0.0006,4,40,4,58,0.3793103448275862,0.5898614636477837,-0.02800665844875405,-0.01908464681012645,-0.03145071192284987,0.8684107494535647
3,1.5,180.0,1,40,25,0.001,0.0012,4,24,6,42,0.4523809523809524,0.9359927327717954,-0.0032365371681229993,-0.002196612858921476,-0.015961757277059396,1.5756456526239648
2,1.4,120.0,3,30,25,0.0015,0.0012,2,50,4,88,0.45454545454545453,0.9488191515232959,-0.005937711494177322,-0.004031635974726444,-0.03612284349377459,1.5742385785244846
2,1.8,130.0,3,50,20,0.0015,0.0006,5,24,6,53,0.4716981132075472,1.116744372617957,0.007130331673932178,0.004831250555508371,-0.02336061857796423,1.886102851903217
3,1.6,160.0,2,50,30,0.0012,0.001,2,40,4,55,0.45454545454545453,0.9796323554396648,-0.0014398845919200154,-0.0009769557719955246,-0.015594754602315852,1.6855643593696377
2,1.8,140.0,2,40,15,0.0008,0.0006,4,50,2,50,0.38,0.7289394949219679,-0.01854071864039275,-0.012614699837068866,-0.024171360281956322,1.1524634819946629
2,1.6,150.0,1,40,20,0.0015,0.001,2,20,0,46,0.4782608695652174,1.1710928931025528,0.009152838495513516,0.006199621613507178,-0.015178803342108416,2.0101634925092364
3,1.4,160.0,2,30,25,0.0006,0.0008,4,20,2,49,0.46938775510204084,1.1002391420707143,0.004667082405924061,0.003163491148962194,-0.016727088472349605,1.8778041114636712
3,1.6,160.0,1,40,25,0.0015,0.0015,4,50,2,46,0.41304347826086957,0.8266272005544635,-0.010949919437084565,-0.007440898492813819,-0.0247138568791746,1.327130471614137
2,1.5,140.0,2,50,20,0.0006,0.0015,4,40,4,53,0.3584905660377358,0.7803275889313861,-0.015522725000936655,-0.010556134102245984,-0.03593198296525535,1.1829504127875792
2,1.8,160.0,2,40,10,0.0006,0.0006,4,60,6,51,0.29411764705882354,0.553022161326682,-0.03269586863956919,-0.022297213054174647,-0.03647077985129343,0.7398308584488651
3,1.4,160.0,2,20,25,0.001,0.0006,2,50,0,58,0.5,1.1336314542241528,0.007307724063137844,0.00495130458250026,-0.011123277036264034,1.998317955778647
3,1.6,120.0,2,20,30,0.0012,0.0008,5,24,0,55,0.5272727272727272,1.543307852338206,0.029303956870142756,0.019785512699601604,-0.011499107611549486,2.721751234434825
2,1.4,140.0,3,30,25,0.0008,0.0006,5,30,4,46,0.45652173913043476,0.8741331625255059,-0.006465566119716382,-0.004390417413729919,-0.01727009699354709,1.4674558225171368
2,1.8,160.0,1,30,10,0.0015,0.001,2,40,4,48,0.375,0.7726504415463198,-0.01593587162630883,-0.010837820311276891,-0.03352217418501313,1.1711400547191855
3,1.6,180.0,1,20,25,0.0008,0.0015,4,20,0,45,0.35555555555555557,0.6861289509496383,-0.01828113265681852,-0.012437556944816741,-0.0277158505677495,1.0558978674594266
2,1.8,160.0,3,50,25,0.0008,0.0015,2,20,0,69,0.463768115942029,1.0207611387834126,0.0013412912130408294,0.0009096535779020698,-0.020690310004279677,1.7667770767726574
3,1.5,130.0,2,20,25,0.0008,0.0006,2,40,6,51,0.45098039215686275,0.9332620888020872,-0.00405009112926602,-0.002749126299948945,-0.015419580163661517,1.59288264182157
2,1.4,130.0,3,30,25,0.0008,0.0012,2,24,0,80,0.475,1.0876104030640585,0.0075323359005201596,0.005103305606863229,-0.0238327679220669,1.9092454419185922
2,1.8,140.0,2,20,15,0.001,0.0008,3,50,4,68,0.47058823529411764,1.191742799310409,0.014098687693627543,0.009542133392760999,-0.022405529315418504,2.0795180902151906
3,1.4,130.0,1,20,15,0.0015,0.001,2,60,4,45,0.5333333333333333,1.2127034385909234,0.010854803797707202,0.007350439942384712,-0.016597894118839385,2.0707713127124263
2,1.8,160.0,3,50,25,0.0008,0.0015,2,20,0,69,0.463768115942029,1.0207611387834126,0.0013412912130408294,0.0009096535779020698,-0.020690310004279677,1.7667770767726574
2,1.5,140.0,2,50,15,0.0006,0.0008,2,60,0,58,0.4827586206896552,1.2600254276003475,0.015676093865451213,0.01060707494258617,-0.014954509516539427,2.210167683841974
3,1.4,180.0,2,50,20,0.001,0.0008,3,40,6,51,0.45098039215686275,0.9710143464573175,-0.0017169153219317446,-0.0011649719459060348,-0.013465703416935315,1.6739075236171161
3,1.4,160.0,1,20,10,0.001,0.0015,5,60,6,48,0.4583333333333333,0.9476636075240511,-0.0029482694890187178,-0.002000874829979238,-0.020409787012816483,1.5830296905693437
3,1.8,180.0,3,20,10,0.0015,0.0012,4,20,2,76,0.40789473684210525,0.8954028446093847,-0.00965005086290327,-0.006556205929561076,-0.030593240542144295,1.4770951762247224
3,1.5,130.0,3,50,25,0.0006,0.0008,5,60,6,41,0.43902439024390244,0.998595199324951,-0.00020635481265318667,-0.00013998310105145517,-0.012044682608237434,1.7070048385295902
2,1.8,160.0,3,50,20,0.0012,0.0006,5,30,0,48,0.4583333333333333,0.9123684730880197,-0.004801372948676996,-0.00325947745892885,-0.01913772396793678,1.527650546152978
3,1.4,120.0,1,40,10,0.0012,0.0006,2,24,0,42,0.40476190476190477,0.7817039215844837,-0.013745800278419318,-0.009345047781636362,-0.02530118991317354,1.2309883606445933
2,1.4,120.0,2,20,30,0.001,0.0008,2,24,0,70,0.5142857142857142,1.3237099185081564,0.024318666585656512,0.016432454196306123,-0.019623901813575317,2.3542811004512316
2,1.5,160.0,3,30,10,0.0008,0.0015,4,30,2,73,0.4246575342465753,0.8218486971710527,-0.016113732804438063,-0.010959098998001182,-0.042856506533059724,1.250461214574211
3,1.4,120.0,3,30,30,0.0006,0.0006,4,60,4,52,0.4230769230769231,0.9223578052979038,-0.005157070440899525,-0.003501148554803768,-0.02032332839312001,1.5435875491497053
2,1.6,120.0,2,30,20,0.0012,0.0015,5,40,0,63,0.42857142857142855,1.0312102526676177,0.002118810405209892,0.001436781770419282,-0.02197732249010631,1.7639456982241428
2,1.8,140.0,1,20,30,0.0012,0.0006,4,30,0,42,0.38095238095238093,0.7506505861099793,-0.014014334710983234,-0.009528025894171788,-0.02179061343350508,1.204007991410564
2,1.5,130.0,1,20,15,0.0008,0.0015,4,30,6,46,0.3695652173913043,0.7467363587881621,-0.016383409359243983,-0.011142997539440369,-0.026726263199086775,1.1656029786721995
2,1.4,130.0,2,40,30,0.001,0.0008,2,50,4,68,0.5147058823529411,1.3642453293690346,0.025484741598353455,0.0172172145197651,-0.02474926075470263,2.385610145683457
2,1.5,130.0,1,20,10,0.0008,0.0015,2,60,6,48,0.3958333333333333,0.7907075590754842,-0.014125706086133172,-0.009603918533425682,-0.026538459523866464,1.249999233202622
2,1.6,180.0,1,20,25,0.0008,0.0008,2,30,2,45,0.4888888888888889,1.1891781717017853,0.00839237311833907,0.005685215770814711,-0.013755512859184194,2.0392159065640905
2,1.4,140.0,1,20,25,0.0012,0.0015,2,50,0,47,0.48936170212765956,1.1230060652557996,0.006390085465900697,0.004330199946091184,-0.01554039752045333,1.9234083123297088
2,1.5,160.0,1,20,10,0.0006,0.001,5,50,2,35,0.3142857142857143,0.7406341466699892,-0.010531710464573574,-0.007156224034203906,-0.019164761157507204,1.2062128607863092
3,1.8,160.0,3,20,30,0.0015,0.001,3,40,2,66,0.4393939393939394,0.8440627943907532,-0.012070457242831178,-0.008203838460867696,-0.025237121733930667,1.394040753495604
3,1.6,120.0,1,20,30,0.0006,0.001,4,40,4,42,0.42857142857142855,0.8875979269826216,-0.0062124782514563215,-0.004218386587602763,-0.01824652450424946,1.4731706507476134
2,1.8,140.0,1,30,15,0.001,0.001,2,40,2,46,0.43478260869565216,1.0786251608834094,0.004291716939870849,0.002909232020661179,-0.01652575265961953,1.8370570815326863
3,1.4,160.0,2,50,10,0.001,0.001,5,30,4,59,0.5084745762711864,1.1508016972609483,0.009182712767740187,0.006219827088468799,-0.014885010099244811,2.014151102003704
2,1.4,140.0,3,20,15,0.0012,0.0006,5,50,0,58,0.46551724137931033,0.9985662277166074,-0.00024378853262574385,-0.0001653776805579099,-0.020708014556876986,1.6972782327891858
2,1.4,180.0,3,40,25,0.0012,0.001,4,60,6,63,0.4126984126984127,0.7687265219888725,-0.01583196352829397,-0.01076697147585226,-0.026067889585699056,1.2480466736622962
3,1.6,120.0,1,20,25,0.0008,0.0015,4,30,2,45,0.4222222222222222,0.94702681098713,-0.003300065607137803,-0.002239752059555511,-0.019694187781369665,1.576957073316033
3,1.5,160.0,1,20,20,0.0008,0.0012,4,20,6,44,0.45454545454545453,0.9541967520942674,-0.0024081605935604156,-0.0016341818776571815,-0.015538529332796536,1.6149904971233644
3,1.5,160.0,2,50,20,0.0006,0.001,4,40,6,51,0.37254901960784315,0.8058994360444727,-0.011753784568468983,-0.007988197505430117,-0.02241925875998918,1.3179280214633329
3,1.8,140.0,1,30,15,0.0015,0.0015,3,30,4,47,0.425531914893617,1.002656616119489,-3.683739988702417e-05,-2.4988381934654136e-05,-0.022233664986599844,1.6678830272041572
3,1.8,180.0,1,50,15,0.001,0.0008,2,24,0,39,0.48717948717948717,1.1997924177533885,0.00877017272366687,0.0059407884594064875,-0.01316257366087692,2.045739492340073
3,1.8,160.0,2,30,10,0.0012,0.0006,5,20,6,52,0.4230769230769231,0.9115960579333723,-0.005455546308508641,-0.0037039630822444103,-0.0133203984322251,1.5678399916487527
2,1.6,150.0,2,20,15,0.0015,0.0006,2,24,2,69,0.463768115942029,1.0338147989572593,0.0023908745090275296,0.0016211997253341437,-0.019385482475314797,1.7998789013866734
3,1.8,160.0,3,40,25,0.0015,0.0006,4,20,2,58,0.41379310344827586,0.8060869411121968,-0.013860129524410625,-0.00942294923848952,-0.025600951549429096,1.3051411084638045
3,1.5,140.0,1,20,30,0.0006,0.0015,5,50,2,42,0.38095238095238093,0.7146898994271524,-0.015134671977404368,-0.01029159151179393,-0.023168724943445462,1.1356897673857045
2,1.6,130.0,3,20,20,0.0015,0.0015,3,24,2,91,0.46153846153846156,1.148798747140473,0.015308734600715024,0.010359110184582132,-0.02536955635285687,2.061353664070225
3,1.8,120.0,3,50,20,0.0015,0.0015,2,20,4,76,0.4605263157894737,1.1753071840300675,0.016940542329899833,0.01146034776638638,-0.026131491493166736,2.067854609217192
2,1.4,150.0,1,50,15,0.001,0.001,5,20,4,38,0.42105263157894735,0.9125903141468508,-0.0037587587262790656,-0.0025512554203185323,-0.015369356634055475,1.531259288053395
3,1.5,180.0,3,20,25,0.0006,0.0015,2,24,0,59,0.3728813559322034,0.6506346396004449,-0.023165813328668294,-0.01577342113575808,-0.025970935809949136,1.0214389754549078
2,1.8,160.0,1,40,25,0.0012,0.0008,5,30,4,38,0.42105263157894735,0.9598152759264653,-0.001916445746824924,-0.0013004003418750631,-0.013999976537282133,1.6203198519310045
3,1.4,120.0,3,50,15,0.0006,0.0006,5,50,4,43,0.4418604651162791,1.044441334384188,0.002090091475187572,0.0014173137776984923,-0.010742923283777017,1.801042972095208
3,1.5,120.0,3,20,20,0.001,0.0008,2,24,4,67,0.5223880597014925,1.527258927493722,0.034846735978039556,0.023507406344902337,-0.012972048833253869,2.7486153490002785
2,1.5,180.0,1,40,25,0.001,0.001,2,40,0,46,0.43478260869565216,0.9422860574873935,-0.003127450002111898,-0.0021225389142700557,-0.015135572221239513,1.6006353415894925
3,1.4,150.0,2,40,25,0.0015,0.0006,4,50,2,60,0.5166666666666667,1.2810468773296242,0.016826604098574727,0.011383474171014596,-0.01486929441667495,2.2534223428625033
3,1.8,120.0,2,30,10,0.001,0.0008,2,30,4,65,0.47692307692307695,1.1727546878957698,0.013682807374232997,0.009261274719782442,-0.0180146515200712,2.0676343204814867
3,1.8,160.0,3,30,15,0.0015,0.0012,2,60,2,69,0.42028985507246375,0.8674646769966604,-0.011163539124960709,-0.007586324155169133,-0.025237121733930445,1.4415836918500546
2,1.6,150.0,3,40,30,0.0008,0.0008,5,50,6,45,0.4,0.6778678208848479,-0.01721422277533502,-0.01170964997219981,-0.022217905730875676,1.0823170971644192
2,1.6,140.0,3,30,15,0.0015,0.0012,2,60,6,81,0.4444444444444444,1.0221427700225971,0.0018988779635096265,0.0012876893571760473,-0.026763132595729933,1.7654368743169244
3,1.8,130.0,2,30,25,0.0006,0.0008,5,30,4,44,0.4772727272727273,1.2892927230819164,0.013471516396314165,0.009118568258831505,-0.009716094796271224,2.238591061915899
2,1.8,140.0,1,30,30,0.0008,0.0012,3,40,0,45,0.4222222222222222,0.9674751820796292,-0.0019175538485077803,-0.0013011524742133629,-0.019241896608932718,1.6178521736721407
3,1.5,180.0,2,40,15,0.0006,0.0012,4,50,2,52,0.40384615384615385,0.7806844244163085,-0.012359398632440843,-0.008400614961009856,-0.01891169499220202,1.3003515469831717
2,1.8,140.0,2,40,30,0.0006,0.0006,4,30,6,44,0.3181818181818182,0.5753985842962409,-0.025862242540709457,-0.017617174619619314,-0.02771518283011354,0.8458693825067255
2,1.5,140.0,3,20,10,0.0012,0.0015,5,30,2,70,0.4142857142857143,0.821637703365158,-0.015028780622603488,-0.010219409330769258,-0.02753205134778769,1.3405089723148567
2,1.6,140.0,3,40,30,0.0012,0.0006,4,50,6,60,0.4166666666666667,0.9077147267425846,-0.007128960653086436,-0.004841411945398888,-0.02582218638794631,1.4979076762230077
3,1.4,150.0,3,50,20,0.001,0.001,4,20,4,62,0.532258064516129,1.591845011065012,0.03256742071570873,0.02197765827396303,-0.011603946860980985,2.828965101623336
2,1.4,120.0,1,30,30,0.001,0.0015,5,60,0,42,0.35714285714285715,0.6805139980783904,-0.01815274257505517,-0.012349948421027102,-0.021692381095627544,1.0768171231756034
2,1.8,180.0,3,40,10,0.0012,0.001,2,24,4,76,0.4342105263157895,1.049680262371646,0.0037371467324951446,0.002533530066167966,-0.022402986338966313,1.8303707160530147
2,1.6,120.0,2,50,30,0.0015,0.0012,5,60,0,56,0.44642857142857145,1.007497911916122,0.0003111349024862431,0.00021104428499896244,-0.028601740881581073,1.6613247768646882
2,1.6,160.0,1,20,15,0.0006,0.0006,2,20,0,43,0.4418604651162791,1.104483870705445,0.004161324353763485,0.0028209015976996543,-0.010814438199836407,1.9019063896407462
3,1.8,160.0,2,50,15,0.001,0.0015,3,40,4,60,0.38333333333333336,0.8400302544539646,-0.012465315127989651,-0.008472751450057325,-0.01829806083080976,1.4124750050956296
