ema_fast,ema_slow,atr_len,rr,atr_sl_mult,range_lookback,range_atr_factor,min_atr_pct,is_trades,is_monthly,is_mdd,is_pf,oos_trades,oos_monthly,oos_mdd,oos_pf,oos_win_rate,score
52,277,26,2.03,1.63,21,0.97,0.24,1,-0.002615473113447675,-0.002703444521243048,0.0,2,-0.010722790933912707,-0.005375845323427053,0.0,0.0,0.1607687403435994
55,281,18,1.62,1.04,26,1.27,0.275,1,0.00376417641417226,0.0,,2,-0.011086836950840895,-0.005558868987631249,0.0,0.0,0.15784836696225307
43,191,20,2.31,1.18,40,1.56,0.259,1,-0.002648224602606719,-0.002737296093987651,0.0,3,0.0002156216159654445,-0.005493054330296676,1.023847617458734,0.3333333333333333,1.2926628124551423
66,276,27,1.86,1.37,8,1.68,0.21,3,-0.0010119226174363227,-0.0027949459218937767,0.814047240012141,8,-0.0006868964471463679,-0.008225324707002435,0.9785565317579377,0.375,1.280961708628412
96,173,26,2.19,1.91,31,1.77,0.112,14,-0.021649318504617487,-0.02237026331359626,0.3202258094806855,8,-0.010734622431845198,-0.01069897991891966,0.6672940624554926,0.25,0.8719715875523226
88,145,26,2.56,1.68,8,0.83,0.288,0,0.0,0.0,,1,-0.00535703011564459,-0.0026821119199980092,0.0,0.0,0.20044831751077088
44,250,24,2.97,0.91,33,1.15,0.053,20,-0.008898669606670961,-0.03280621523502447,0.7917552121284627,19,0.006204824249501861,-0.017803888079281793,1.0882616854131875,0.3157894736842105,1.3089624529750048
47,192,10,2.13,1.82,14,1.43,0.105,17,-0.02983767612282362,-0.030826976819844587,0.24828755498884222,17,0.017569993967696096,-0.011114755018761802,1.321788614416169,0.4117647058823529,1.6648712586261742
85,288,22,2.17,0.62,37,1.71,0.055,26,-0.006373008771706323,-0.03087072947695002,0.8748565800460939,18,0.002489132633024971,-0.00977590070519696,1.0427504341790508,0.3888888888888889,1.377060783344876
67,255,15,1.98,1.36,22,0.89,0.244,3,-0.00787997600730006,-0.008144294323103263,0.0,4,0.008380228941055723,-0.0054224076584293845,1.7740948709356867,0.5,2.0627508845786706
64,201,11,2.23,1.98,27,2.2,0.218,5,-0.012811616587002361,-0.013240249866923959,0.0,5,-0.01018035991934818,-0.010543541502423426,0.5194199195662906,0.2,0.7071328306229191
86,202,12,1.9,1.12,11,1.45,0.267,3,-0.000921527835611391,-0.005528482925699629,0.8311507057455821,4,-0.007416865847036824,-0.008271177161179533,0.5538692024794563,0.25,0.8005918146393148
49,249,26,1.95,1.48,22,0.87,0.224,1,-0.0026354346694935638,-0.0027240765666816102,0.0,3,-0.0014377885748400043,-0.005415019912684116,0.8707324151179568,0.3333333333333333,1.1641812851601991
92,179,14,2.24,1.09,39,1.53,0.092,20,-0.023430659418948507,-0.02930355170454524,0.4712371866186282,12,-0.0011060414457878531,-0.010740368548808443,0.9789066946280232,0.3333333333333333,1.2394449081954664
83,163,16,2.52,1.09,13,1.85,0.322,1,-0.0026373220851044765,-0.0027260273780407296,0.0,1,-0.005490285687444141,-0.0027489211274044356,0.0,0.0,0.19938082156432127
22,140,13,2.91,1.36,19,1.46,0.265,1,-0.002619891774667815,-0.0027080116022254463,0.0,2,-0.010808244888117269,-0.005418804163338953,0.0,0.0,0.16008325380748595
73,135,17,2.38,0.86,9,1.39,0.322,1,-0.0027013695204931576,-0.002792226006817944,0.0,1,-0.005605628997412571,-0.0028067534311178033,0.0,0.0,0.1984567898947406
63,258,24,2.32,1.42,19,1.42,0.185,3,-0.00802268060010014,-0.008291765629107495,0.0,7,-0.004775970829028808,-0.00804339479905447,0.8285149164317244,0.2857142857142857,1.0712656533415905
81,232,15,2.27,1.49,10,1.69,0.147,12,-0.015798683193085306,-0.021741506154341672,0.40149189580872857,17,0.022344002186680312,-0.008000940631733955,1.407326520011494,0.4117647058823529,1.7773081310745937
64,275,30,2.59,0.91,14,1.17,0.249,0,0.0,0.0,,6,-0.015914533143146503,-0.008553495729102245,0.44164398937337285,0.16666666666666666,0.6145624264266276
98,259,15,2.77,1.68,27,1.32,0.18,7,-0.009073037483954938,-0.010696420150646868,0.4210120143425165,8,-0.00500054995325061,-0.009278756385077136,0.8486958191782823,0.25,1.0513910711156729
20,284,15,2.03,1.84,22,1.58,0.062,21,-0.03391890354563565,-0.03714955144484644,0.2919457996323694,12,-0.02138579753961578,-0.015342996006092458,0.567948498826112,0.25,0.7260716408536869
69,295,15,2.06,0.88,36,1.41,0.25,3,0.0068097825879478435,-0.002899388803440983,3.429522045133285,6,-0.002963366885044838,-0.008497073679191502,0.8727164348949626,0.3333333333333333,1.1450097576089255
37,121,17,1.7,1.41,34,2.2,0.148,8,-0.014569657166873529,-0.01902339452744084,0.2108234072797598,8,-0.016395149555520128,-0.012233606167979416,0.49639466571479945,0.25,0.7003329516725904
50,210,19,1.21,1.25,38,0.86,0.173,6,-0.0054688511162303,-0.011221271416632539,0.49908188610171134,9,-0.016334438588356703,-0.011023404537773729,0.5096904176886367,0.3333333333333333,0.7908940101619594
54,268,28,2.01,0.62,29,0.82,0.279,0,0.0,0.0,,2,0.0035695058872620145,-0.003018429538658496,1.595574696612206,0.5,1.9132570111962117
68,219,24,2.22,0.61,10,1.67,0.309,0,0.0,0.0,,1,-0.005678589770974796,-0.0028433371686146236,0.0,0.0,0.19787227690051715
29,202,13,3.18,1.66,9,1.79,0.167,8,-0.010643701569438169,-0.013420422724565007,0.41672906881162475,9,-0.006785677000122559,-0.00807746936506748,0.8257505176621546,0.2222222222222222,1.0166157289864715
39,167,28,2.94,1.13,35,1.54,0.113,11,-0.02085233396598707,-0.02845296456232216,0.24660796342514651,8,-0.023811054916502816,-0.01197725477421463,0.37487600974078616,0.125,0.4755052165995673
70,268,21,2.19,1.81,27,2.12,0.201,2,-0.005172088121845442,-0.005345820487036579,0.0,5,0.005269332264991045,-0.005318769997016748,1.3309277260555408,0.4,1.6199360165949295
51,258,27,1.92,1.81,30,2.1,0.239,1,-0.002599500419254608,-0.002686935309658689,0.0,2,-0.01065498099886275,-0.0053417576870248284,0.0,0.0,0.16131268117501701
60,178,18,1.34,1.38,8,1.69,0.23,2,0.0004374718207753592,-0.002761562348646218,1.1669739790490286,6,0.002723021973312534,-0.008196248739307577,1.1686734765577584,0.5,1.5402608792249963
34,223,21,1.28,1.41,24,1.97,0.101,15,-0.018866993866860415,-0.02531724508149591,0.37906135107347944,11,-0.014680563786993117,-0.013574767212358951,0.6193799331921414,0.36363636363636365,0.8957593112826265
39,297,25,1.25,0.84,22,1.97,0.291,0,0.0,0.0,,2,4.024230434884757e-05,-0.002863245782645074,1.009918968110443,0.5,1.4318568441112558
57,250,22,1.51,1.4,9,2.09,0.225,1,0.003518465481064492,0.0,,7,-0.00030369138357855263,-0.005418254375136322,0.9893043607235736,0.42857142857142855,1.3530731642339304
91,228,17,2.39,1.58,36,1.39,0.075,21,-0.02374301918096977,-0.030543352476125607,0.4857981695073737,9,-0.014686798403951484,-0.013159007727223115,0.6151821186866067,0.2222222222222222,0.7759042172934723
74,263,23,2.52,0.9,34,1.83,0.136,11,-0.005056071052963906,-0.020147537689941486,0.7795137311732107,14,0.009737372017171397,-0.011290046981937363,1.195041264888205,0.35714285714285715,1.4770430765047031
92,284,28,1.26,1.86,38,2.16,0.19,3,0.0031782819660868267,-0.0027236152196723484,2.2090055342669155,3,0.006668452119663382,-0.0026687799704715465,2.2499049270861384,0.6666666666666666,2.588580843717125
39,243,16,2.07,1.15,24,1.99,0.331,1,-0.0026259062745237483,-0.0027142281238602406,0.0,0,0.0,0.0,,0.0,0.24
38,130,11,1.34,0.9,27,0.88,0.333,0,0.0,0.0,,1,-0.005538036432943927,-0.0027728625999711154,0.0,0.0,0.1989982868017887
51,171,24,1.49,1.96,15,1.42,0.134,9,-0.011547688000880463,-0.018914183808172225,0.37242294683660815,12,-0.014711864742677827,-0.012767597417446042,0.6611371104524548,0.3333333333333333,0.9145881167183509
30,229,17,1.64,0.63,17,1.16,0.157,8,-0.0032385366945326677,-0.014484481279510186,0.772769822746406,15,-0.021225578251531263,-0.015182356050813528,0.6336970433668462,0.3333333333333333,0.8572631399475104
32,155,14,1.54,1.86,25,1.28,0.309,1,-0.0025571686919333425,-0.0026431816308738476,0.0,1,-0.005282110843409682,-0.002644552250006371,0.0,0.0,0.20104847195964362
41,249,20,2.33,1.73,12,1.47,0.284,1,-0.002575196875829633,-0.0026618154013542394,0.0,3,0.0007677284166860421,-0.005323122083122689,1.0763999481878461,0.3333333333333333,1.3382725622187062
43,218,21,1.75,1.28,24,1.42,0.345,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
76,225,30,2.04,1.24,20,1.29,0.214,1,0.004771426481917862,0.0,,5,0.0030254053394227487,-0.005519849575273739,1.1852894585954579,0.4,1.492841058298534
95,292,26,2.92,1.04,20,2.19,0.317,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
39,201,22,2.68,1.29,26,1.72,0.085,16,-0.02593887285667884,-0.0393963815904268,0.32563600025849376,10,-0.018661204542565035,-0.0168293919577317,0.5831410965793647,0.2,0.6905662567647114
67,137,25,1.86,1.24,32,1.52,0.321,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
100,263,28,2.67,1.32,21,1.7,0.119,15,-0.02360162744282579,-0.025049600303576836,0.3443980697291949,14,-0.0407039720493656,-0.02693280497437367,0.3872739056910731,0.14285714285714285,0.33249317751278773
58,191,22,2.52,0.8,35,1.03,0.306,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
22,269,15,3.14,1.4,13,1.32,0.289,1,-0.0025924963593474404,-0.002679695982941488,0.0,1,-0.005369657108055259,-0.002688442415337944,0.0,0.0,0.20034716557840873
22,195,26,2.66,1.4,12,1.05,0.252,1,-0.002647829852019612,-0.002736888084420519,0.0,4,-0.0033541286627248867,-0.008161138757267206,0.7986868643589782,0.25,1.0135772001114787
60,150,30,2.95,0.95,29,1.85,0.237,1,0.006970892421410246,0.0,,4,-0.022479306816436728,-0.011303538398380164,0.0,0.0,0.0729877988805451
61,233,26,2.45,1.65,40,1.58,0.11,14,-0.029094731625853743,-0.03578885858802694,0.16326168548705638,8,-0.008190503318349474,-0.01069927855191044,0.7475717086054577,0.25,0.9463677918623514
43,177,17,3.04,0.66,15,1.09,0.121,16,-0.025735854554347015,-0.04071717133134822,0.3534786457907944,23,-0.011610934432785602,-0.01850970210815417,0.8871054204917548,0.2608695652173913,1.0405253006376078
78,132,16,1.21,1.68,23,1.66,0.278,2,0.00023983921806114417,-0.002646604818899778,1.096576233268998,3,0.006271696217480027,-0.0026644301657473557,2.177742348371909,0.6666666666666666,2.529298555574802
36,149,16,3.07,1.13,37,1.47,0.252,1,-0.002629576844407455,-0.002718021984349006,0.0,4,-0.02198462647864219,-0.011053402088182618,0.0,0.0,0.07696761071330363
40,231,26,2.22,1.46,16,1.46,0.282,0,0.0,0.0,,1,-0.005412537638849857,-0.002709940708747416,0.0,0.0,0.20000365710795456
72,247,29,1.76,1.79,16,1.97,0.098,25,-0.04011712772342069,-0.05193567318485526,0.2824376557324817,11,-0.003916647036539267,-0.009283328026404192,0.8995598694664525,0.36363636363636365,1.197290440791529
94,221,25,1.67,0.67,40,1.88,0.324,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
27,191,21,1.96,1.72,18,1.6,0.245,1,-0.0025819208509395564,-0.002668765239301041,0.0,2,-0.010643392854531197,-0.00533593251516884,0.0,0.0,0.16140563512719114
51,204,17,3.06,1.14,15,1.89,0.12,16,-0.03399771152010722,-0.04228135882794215,0.1732770830967347,17,-0.012808231624079403,-0.015024057079496611,0.8267391846601663,0.23529411764705882,0.9748679253801562
30,207,26,1.86,1.01,26,1.69,0.229,1,0.004309972779902527,0.0,,4,-0.007930944896097913,-0.008413857456937679,0.5307419066528845,0.25,0.7788922194157478
25,266,15,1.79,1.47,11,1.29,0.324,1,-0.002584211738826836,-0.002671133079289567,0.0,1,-0.005351618696260441,-0.002679398937463273,0.0,0.0,0.20049166704858537
55,177,22,1.22,1.6,26,1.24,0.152,6,-0.005141291719196861,-0.010995286517405,0.5195438586896081,12,0.0015545863529962123,-0.010985823124335714,1.0503457436480932,0.5,1.4386083553357738
75,147,10,1.38,1.99,40,2.11,0.106,14,-0.0246397462786776,-0.02931339407585498,0.2045426564345328,7,-0.013126163550495895,-0.009904847924092852,0.5009701194204658,0.2857142857142857,0.7609374198464081
99,242,13,1.6,0.83,23,1.79,0.132,16,-0.012700110922182373,-0.02164483626887881,0.5844962634951951,17,-0.030535852866996227,-0.021380627618185266,0.5418145044102194,0.29411764705882354,0.6722239554284339
33,144,11,1.58,0.61,16,1.85,0.276,1,0.0035831445645000404,0.0,,4,-0.023085713739382507,-0.01161025589061404,0.0,0.0,0.06810843125089097
29,186,14,1.43,1.92,22,1.45,0.309,1,-0.002552835904707007,-0.0026387032988544057,0.0,1,-0.005273048352166909,-0.0026400089998430687,0.0,0.0,0.20112106792592113
63,145,24,2.0,1.84,27,1.86,0.139,6,-0.00847817642116555,-0.013521264198545824,0.35483827864548817,9,-0.0034062951264858254,-0.01134118254881833,0.8985470955059468,0.3333333333333333,1.1511497021749342
67,231,10,2.08,1.62,10,1.28,0.179,8,-0.020701042425897653,-0.02139075510513444,0.0,10,-0.007370814503293466,-0.008016004277300426,0.807403754478346,0.3,1.065645044684433
68,235,30,2.67,1.34,22,2.13,0.091,16,-0.02590585440675175,-0.033724896908310376,0.324597574562614,14,-0.040527877320279626,-0.026841462494811674,0.3882427116802496,0.14285714285714285,0.33470334105696875
98,173,30,2.37,1.15,13,2.06,0.153,8,0.0025175800787327063,-0.01143295173748582,1.1843061223669125,19,-0.021861989158721173,-0.013896186685441902,0.7241961726899644,0.2631578947368421,0.8945991371563586
66,210,27,1.41,1.82,30,1.78,0.173,4,0.001222454700811726,-0.005487545124629234,1.233276387044522,6,-0.008262564249620685,-0.007497687744706161,0.6211510525302492,0.3333333333333333,0.930555749734734
29,208,29,1.22,1.76,12,0.94,0.073,33,-0.020047913737205825,-0.03391954883754211,0.6318582100721827,19,-0.015419701406792719,-0.013669761674161007,0.7498104480844227,0.42105263157894735,1.0689868980435704
56,175,22,2.37,0.92,9,1.83,0.06,37,-0.026424529927266294,-0.04832254711724682,0.6685560371427665,30,-0.020856199011886845,-0.023135746229485665,0.8323640721457991,0.3,0.9773804918332066
49,130,21,1.41,0.84,15,1.21,0.331,0,0.0,0.0,,1,-0.0056196539466729645,-0.0028137856682298734,0.0,0.0,0.19834443220080247
73,241,18,1.26,1.69,38,0.87,0.258,2,0.0003461972989076134,-0.0026558480171670062,1.1377657015829126,2,0.000681145649803705,-0.002675047834242772,1.1303166457705718,0.5,1.5322441832083968
74,141,17,3.18,1.4,28,1.84,0.073,21,-0.027462657590181405,-0.03813397859004852,0.45093971038029895,12,-0.024512939316953086,-0.020028689538686195,0.5601718425228702,0.16666666666666666,0.6031895337743276
99,136,24,1.3,1.38,20,0.92,0.19,3,0.0032689970936672363,-0.0027711229268643223,2.2222104510564,7,-0.003532980645806316,-0.005607853625652748,0.8414685090280395,0.42857142857142855,1.2203705318244606
97,299,15,2.33,0.86,15,1.93,0.297,1,-0.0027017379676411712,-0.002792606828771249,0.0,3,-0.016758594786245973,-0.008414700989494261,0.0,0.0,0.11564801293906202
46,132,26,1.75,0.89,13,1.75,0.073,31,-0.01648532648226453,-0.037951617499810464,0.7148728005698051,31,-0.0696062813095355,-0.0360725305312799,0.4724780623216312,0.25806451612903225,0.3607620266054829
42,281,24,2.15,1.17,13,1.72,0.236,1,-0.0026822410421495357,-0.0027724550656582636,0.0,7,-0.02271267610305927,-0.013773668210520285,0.31270842388235254,0.14285714285714285,0.42674573662853027
23,136,23,2.89,0.91,22,1.66,0.332,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
54,200,12,1.91,1.37,39,2.12,0.064,20,-0.03374922411053205,-0.04091900283034877,0.28150697445083966,14,0.024713114307086892,-0.005477339736765563,1.644673922099519,0.5,2.057439543680505
43,180,26,3.0,1.95,39,1.85,0.209,2,-0.005191502852476382,-0.005365885605289611,0.0,3,0.024515754130122858,-0.0026566353758175065,5.580320826345745,0.6666666666666666,3.260143266847285
33,284,25,1.63,1.0,23,1.96,0.063,21,-0.014388536087565185,-0.02111272292559141,0.6367584623759002,18,-0.03928126334897841,-0.027297320682564075,0.4765479531756433,0.2777777777777778,0.5279569659063106
64,209,22,2.62,0.73,15,1.5,0.269,1,0.006153818348522577,0.0,,5,-0.010466179058915892,-0.008727925367157718,0.5495646399274546,0.2,0.7446302594357052
92,166,11,2.97,1.91,23,1.36,0.276,2,-0.0051255697684411405,-0.005297743729161475,0.0,3,0.024373936975698784,-0.002627768301396216,5.603991946370071,0.6666666666666666,3.259806934824959
37,233,14,2.76,1.16,30,1.97,0.212,3,0.0013101367603856051,-0.005344571767380568,1.2584455063502495,5,-0.02740717568051232,-0.01379879115898075,0.0,0.0,0.03664763467277138
23,212,15,1.7,1.78,39,1.18,0.32,1,-0.0025553552135355595,-0.002641307235108359,0.0,0,0.0,0.0,,0.0,0.24
25,231,12,2.86,1.6,39,2.15,0.169,6,-0.0156345138740539,-0.016156816345609504,0.0,4,-0.02109206477664405,-0.010602236093412265,0.0,0.0,0.08414718547945901
60,252,15,2.08,0.79,29,1.9,0.13,11,-0.015550972622198178,-0.02574892934863615,0.38043424789128044,15,-0.022390294359147855,-0.01738352393242326,0.6364515419657863,0.26666666666666666,0.783865198009985
22,256,21,2.52,1.56,16,1.05,0.237,1,-0.002598679982514618,-0.00268608731448583,0.0,2,-0.010713921918567904,-0.005371386857671356,0.0,0.0,0.16083988413102418
66,188,24,2.19,1.88,32,1.02,0.101,15,-0.031831309230978655,-0.032885583876304914,0.13729803957635484,7,-0.005172442471716332,-0.007929437879220735,0.808160107287121,0.2857142857142857,1.0543075748138273
44,193,23,2.65,1.57,37,0.94,0.055,19,-0.016389106307148182,-0.03548207063189157,0.6018887465240347,13,0.019821891671088165,-0.007994063534006779,1.454746228330466,0.38461538461538464,1.7701576821023124
97,225,29,1.87,0.71,18,0.83,0.3,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
64,254,26,1.66,1.82,19,0.85,0.328,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
94,139,26,1.22,1.8,33,2.13,0.284,0,0.0,0.0,,1,-0.005332540252445561,-0.0026698341333726283,0.0,0.0,0.20064449925657005
66,167,19,2.38,1.16,9,0.89,0.211,5,-0.0052383805504711,-0.008357129194408563,0.5172329576376125,11,-0.02656025005522067,-0.021974897519473013,0.464952251782207,0.18181818181818182,0.5120428331703111
98,199,16,1.46,1.32,19,1.37,0.099,21,-0.027377026680366567,-0.03599952335347989,0.37437969862535403,15,-0.03308489274934867,-0.02009910488662836,0.45152589104488844,0.26666666666666666,0.5714216360788225
82,239,13,2.83,1.9,23,1.07,0.065,21,-0.03738841123282344,-0.040108383174705664,0.26163655149142057,14,-0.0011865676601470199,-0.015783037808711264,0.9835588195485947,0.2857142857142857,1.1710745777666929
66,195,14,1.37,0.9,17,1.73,0.311,1,0.0031235582838862186,0.0,,3,-0.016657300232915007,-0.008363625229951044,0.0,0.0,0.11646179722873162
56,148,12,2.17,1.57,26,1.1,0.113,14,-0.021776481026123173,-0.03275761690120005,0.31796221205102515,10,-0.006173548878157908,-0.013459014936526459,0.8391820551628798,0.3,1.0523126624587937
56,146,29,2.29,1.63,9,1.37,0.254,0,0.0,0.0,,3,0.00040616556104966506,-0.005381601742842745,1.0419419301590744,0.3333333333333333,1.308792059095383
88,219,22,1.88,1.72,36,1.28,0.151,9,-0.009775054922138815,-0.01010261562695991,0.4721451001099163,7,-0.008715119516707115,-0.008898301707016554,0.678219665770447,0.2857142857142857,0.9284336027981586
55,192,16,1.42,1.51,22,1.96,0.252,1,-0.0025764630132787403,-0.002663124069330669,0.0,4,0.01517035994205651,-0.002683088375589171,3.813637036822167,0.75,3.2925500660968465
23,169,27,1.29,1.52,18,1.3,0.251,1,0.002974616468129021,0.0,,2,0.0007357747237370926,-0.0027108799911175208,1.1387698420179724,0.5,1.5389385992470528
63,153,22,3.19,0.82,14,0.96,0.101,21,-0.02933934861408527,-0.05259193979180021,0.4325679926299956,24,-0.031255072042234766,-0.017706181309369518,0.7130543920601633,0.20833333333333334,0.7904404416709021
50,247,12,2.36,1.81,26,2.18,0.28,1,-0.0025701899173395937,-0.0026566402547431034,0.0,3,0.018077397554282282,-0.0026389591075723917,4.408604504321158,0.6666666666666666,3.2345312506898836
78,235,19,2.05,1.06,24,1.5,0.243,2,0.0021058534871618573,-0.002756620050719638,1.794630460456883,5,0.003036845201495497,-0.005539596440643502,1.1855542250950877,0.4,1.4929406560235707
58,278,20,1.76,0.78,28,1.89,0.055,24,-0.02245499868031653,-0.03684011417398736,0.5407745354835527,22,-0.03355220692187144,-0.02443490782259572,0.6103781180772887,0.3181818181818182,0.7264931920723674
69,259,26,2.98,1.99,8,1.71,0.284,0,0.0,0.0,,1,-0.005299869959879189,-0.0026534553927001214,0.0,0.0,0.2009062103522156
90,249,19,2.93,0.74,33,1.2,0.078,20,0.0003986261632016319,-0.020694906665324475,1.0149974844628071,16,0.00748794141655007,-0.01591803872705122,1.123234040545247,0.3125,1.3445280216193214
94,135,12,2.55,1.43,9,1.87,0.052,38,-0.003696509006656745,-0.03706158757184541,0.9545759528935214,28,-0.0037404343830895748,-0.01856403591561695,0.9717659459682821,0.32142857142857145,1.2044149223935223
73,149,29,1.75,1.68,17,1.77,0.12,17,-0.02583002221085917,-0.036056467690519955,0.3173233917542004,14,-0.03478455614836973,-0.022057927262883803,0.41785462138640633,0.21428571428571427,0.47677729250781387
96,230,19,1.7,1.51,29,0.97,0.26,2,-0.0052183750900235415,-0.005393658032930682,0.0,3,-0.002547543592470558,-0.005375206345451633,0.7659678857307102,0.3333333333333333,1.0762491501177396
46,160,25,1.88,1.27,9,1.38,0.088,26,-0.002148186076476266,-0.026504107869811278,0.9556489623800035,25,-0.023702242834305776,-0.016830403972485475,0.7526306191582951,0.32,0.9519856255428626
92,131,11,2.88,1.28,9,1.4,0.214,11,-0.010179748061374227,-0.013503975331177975,0.5742923600651232,10,-0.015315524448194617,-0.011907555940318892,0.6504123529600246,0.2,0.7971406703860234
43,274,11,2.53,1.95,36,1.93,0.228,4,-0.010232474487099519,-0.010575281251475221,0.0,5,-0.008751586359155406,-0.010572664170566903,0.5891157427651765,0.2,0.7683716020776511
43,268,19,2.29,1.78,31,1.28,0.325,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
95,274,15,2.63,1.01,21,1.9,0.348,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
75,215,10,2.88,1.46,10,1.16,0.277,2,-0.005202393103833192,-0.005377140671009251,0.0,3,0.02322124967388617,-0.0027024824407428927,5.26716683800226,0.6666666666666666,3.254598472502935
35,268,17,1.46,1.22,21,1.82,0.147,6,-0.003980834553935275,-0.010964786460965437,0.6279801946087488,11,-0.023817034797864123,-0.018708760599162377,0.4608422274273862,0.2727272727272727,0.6185840428056383
33,180,16,1.45,1.74,24,1.96,0.326,1,-0.0025555854157816027,-0.0026415451701877757,0.0,1,-0.005303546225972622,-0.0026552984178301875,0.0,0.0,0.20087676108680133
24,228,29,2.49,1.0,21,0.97,0.05,29,-0.03907713164940729,-0.043536464486838344,0.4164641328096759,22,-0.045515465071481076,-0.03684393507314376,0.5414639274187374,0.22727272727272727,0.45150931621543067
50,218,26,2.31,0.81,30,1.94,0.318,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
54,252,18,2.31,1.74,38,1.33,0.232,1,-0.0025650871055101776,-0.00265136603409466,0.0,3,0.017417193543434406,-0.002669961062251258,4.246946362265001,0.6666666666666666,3.231642419009061
91,249,29,1.48,0.71,31,1.37,0.076,22,-0.014467553693415569,-0.028819332829791988,0.6381985885080343,20,-0.04187453889073378,-0.03058922299260114,0.47997469017518923,0.3,0.5184344793030738
35,218,29,2.37,1.74,8,1.36,0.252,0,0.0,0.0,,3,0.0008723175038523046,-0.005356838544041342,1.0857692979535762,0.3333333333333333,1.3459166666926061
89,127,25,1.47,1.49,12,1.61,0.258,1,0.003419339278524447,0.0,,3,-0.0037766671121715056,-0.0054041750288148505,0.6528968869263602,0.3333333333333333,0.9806441075285499
39,192,16,2.95,1.3,34,1.67,0.106,14,-0.019125731657601452,-0.03380453157077912,0.42166637839607707,8,-0.0036120937849128953,-0.010708216162263806,0.8928532041092887,0.25,1.0808351255163355
79,205,29,2.18,1.72,26,1.12,0.215,1,-0.002619518796530773,-0.0027076260960381404,0.0,3,-0.00014347437799611118,-0.005365962745906394,0.990620890220526,0.3333333333333333,1.2656617793638518
45,270,20,1.76,1.68,26,1.97,0.343,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
98,138,19,2.84,0.66,26,1.77,0.126,15,-0.005022800475394051,-0.02229016437082998,0.844204768873276,17,-0.0018678182939901866,-0.01586612415537103,0.9779545892877224,0.29411764705882354,1.1799241893249743
61,184,12,2.82,1.42,14,1.7,0.19,7,-0.018317007124258544,-0.01892805890059812,0.0,10,0.02298421453345334,-0.008131824337779814,1.7043475285262137,0.4,1.9836936195858794
44,259,15,2.31,1.1,31,2.09,0.343,1,-0.002639944685160489,-0.002728738067493852,0.0,0,0.0,0.0,,0.0,0.24
73,235,13,1.99,1.66,18,1.32,0.215,5,-0.005688994750452592,-0.007993474046395166,0.4519080446280957,6,-0.0020241376787363263,-0.007961815454558319,0.9090206580067893,0.3333333333333333,1.1820921187206863
64,142,27,2.37,1.96,33,1.94,0.19,2,-0.005197851711916779,-0.0053724471467452295,0.0,4,0.012626502212715884,-0.0053148945515536505,2.1865032618003655,0.5,2.41052279521206
55,133,23,1.32,1.3,10,1.43,0.156,9,-0.007304078152931215,-0.016737678817073665,0.5526938397785649,21,-0.012096367698236521,-0.013025966448844684,0.8229525272897281,0.42857142857142855,1.1586259623052217
64,198,23,2.97,1.18,30,1.38,0.269,1,-0.0026722324683530196,-0.002762110331622214,0.0,3,-0.016401309308860745,-0.00823455863236533,0.0,0.0,0.11851829370563438
100,298,19,2.15,1.44,34,1.27,0.088,19,-0.028237021344590607,-0.03387617515081065,0.345997050563367,9,-0.01661098503357028,-0.013507842152584937,0.5567587182545726,0.2222222222222222,0.7186780750264753
72,281,13,2.67,0.89,33,1.1,0.063,24,-0.04031222591660344,-0.045790957297624835,0.3158945937743821,19,0.03639206862632105,-0.008936789322802063,1.5769265445420337,0.42105263157894735,1.9757906341529858
69,154,17,1.89,1.72,34,1.63,0.095,16,-0.02841753318720508,-0.03553909017943491,0.23500221064238896,7,-0.008159292419885,-0.0086588060557089,0.6944025381743653,0.2857142857142857,0.9455191743190429
47,276,25,2.32,1.82,38,1.63,0.074,14,-0.021083867527913358,-0.03273828365714393,0.3396790920083194,7,0.012381962342953079,-0.0079413533083047,1.584709836637151,0.42857142857142855,1.8599553684055719
67,293,25,2.37,1.76,37,1.24,0.287,0,0.0,0.0,,1,-0.005335148011689106,-0.0026711415043125797,0.0,0.0,0.20062360925207626
31,155,27,1.81,0.87,8,1.25,0.346,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
25,189,21,1.28,1.17,25,1.61,0.331,0,0.0,0.0,,0,0.0,0.0,,0.0,0.24
61,152,19,2.82,1.93,34,1.28,0.312,1,-0.0025549469311669792,-0.0026408852379273817,0.0,1,-0.005281589180843871,-0.002644290727146781,0.0,0.0,0.2010526507927836
95,153,10,2.33,1.09,9,1.7,0.164,13,-0.010516026845872495,-0.011235044734976163,0.6105110921563252,15,0.0007918599715206476,-0.010872163429114345,1.0185276091459712,0.3333333333333333,1.2876788864366115
